,id,time,link,message,like,share,comment,commentsHighlight
143,1282973728458676_2314280675327971,1564368588,https://www.facebook.com/CH3Thailand/photos/a.1331740613581987/2314280385328000/?type=3,วันนี้คอหนัง ไม่ควรพลาด,293,6,10,"[{'id': 'Y29tbWVudDoyMzE0MjgwNjc1MzI3OTcxXzIzMTQ0ODc0Mzg2NDA2Mjg=', 'time': 1564379565, 'message': 'เสียงพากย์ไม่โอเค ไม่สนุกเลยค่ะ 😔', 'like': 4}, {'id': 'Y29tbWVudDoyMzE0MjgwNjc1MzI3OTcxXzIzMTQzNzcxOTUzMTgzMTk=', 'time': 1564373144, 'message': 'หนังพากษ์ไทยใหม่เสียอรรถรสมากครับ', 'like': 3}]"
144,1282973728458676_2314271538662218,1564368068,https://www.facebook.com/CH3Thailand/videos/893768964336536/,เครื่องรางของขลังความเชื่อที่ฝังลึก และสัมผัสพิเศษที่ยากจะพิสูจน์ของ #อาร์ตพศุตม์ ติดตามชมได้ในรายการ #สัมผัสพิศวง รายการพิเศษวันนี้ เวลา 09.45 น. ทาง #ช่อง33 ดูออนไลน์คลิก www.ch3thailand.com/live/33 หรือดูผ่านแอปพลิเคชัน #Ch3Thailand,184,9,4,"[{'id': 'Y29tbWVudDoyMzE0MjcxNTM4NjYyMjE4XzIzMTQzNjk5OTg2NTIzNzI=', 'time': 1564372705, 'message': 'ดูย้อนหลังยังไงคะ จะดูตอนอาร์ตเล่าเรื่องพ่อปู่พญานาค', 'like': 0}, {'id': 'Y29tbWVudDoyMzE0MjcxNTM4NjYyMjE4XzIzMTQzODE1Mjg2NTEyMTk=', 'time': 1564373407, 'message': 'ชอบคะรักปู่รักย่า', 'like': 0}]"
145,1282973728458676_2307645569324815,1564366740,https://www.facebook.com/CH3Thailand/photos/a.1330600120362703/2307645205991518/?type=3,ดีแทคชวนไปเดทสุด Cool กับหนุ่มหล่อ “บอย ปกรณ์”  กติกาง่ายๆ เพียงดาวน์โหลดเสียงรอสาย ผ่าน dtacmusic app หรือ music.dtac.co.th และสมัครเล่นเกมตอบคำถามละครช่อง 3 กด *193# โทรออก ดูรายละเอียดเพิ่มเติมทาง https://www.ch3thailand.com/activities/detail/168 #Dtac #Ch3Thailand,155,1,1,"[{'id': 'Y29tbWVudDoyMzA3NjQ1NTY5MzI0ODE1XzIzMTQyOTM5MDg2NTk5ODE=', 'time': 1564369302, 'message': 'ប្រុសសង្ហារ', 'like': 0}]"
146,1282973728458676_2314058098683562,1564362001,https://www.facebook.com/CH3Thailand/posts/2314058098683562,"""ฉันก็ต้องขอบคุณพวกเธอเหมือนกัน ฉันบอกแล้วไงว่าถ้าเราอยู่ด้วยกันยังไงก็รอด ใช่ไหมเมียวดี"" ดูย้อนหลัง แก้วกลางดง EP.02 | 28-07-62 https://www.ch3thailand.com/news/scoop/17251 #แก้วกลางดง #Ch3Thailand #แก้วกลางดงep2",315,5,0,[]
147,1282973728458676_2314034802019225,1564358401,https://www.facebook.com/CH3Thailand/photos/a.1330600120362703/2314034372019268/?type=3,โปรแกรมน่าสนใจจากช่อง3 วันจันทร์ที่ 29 กรกฎาคม 2562 ดูเพิ่มเติมได้ที่ www.ch3thailand.com #Ch3Thailand #ช่อง33 #ช่อง28 #ช่อง13,1383,17,30,"[{'id': 'Y29tbWVudDoyMzE0MDM0ODAyMDE5MjI1XzIzMTQxMTE4ODIwMTE1MTc=', 'time': 1564359287, 'message': 'สงสารกาสะลอง เข้าใจหมอผิดก่อนตาย', 'like': 1}, {'id': 'Y29tbWVudDoyMzE0MDM0ODAyMDE5MjI1XzIzMTUwOTQ0NDUyNDY1OTQ=', 'time': 1564409693, 'message': 'อ้ายหมอ  ง้าวดีแท้  เขาบอกโดนขังไว้  ก็ไม่รู้ไปหาที่ไหน  กว่าจะเจอ  ก็ตายแล้ว', 'like': 1}]"
148,1282973728458676_2314033082019397,1564355719,https://www.facebook.com/CH3Thailand/photos/a.1330600120362703/2314032778686094/?type=3,ตารางออกอากาศ ประจำวันจันทร์ที่ 29 กรกฎาคม 2562 ของ #ช่อง33 ติดตามผังรายการช่อง3 เพิ่มเติมที่ http://bit.ly/2ivQ6sP #Ch3Thailand #ผังรายการช่อง33 #ช่อง3,256,6,2,[]
149,1282973728458676_2314031882019517,1564355662,https://www.facebook.com/CH3Thailand/photos/a.1330600120362703/2314030788686293/?type=3,ตารางออกอากาศ ประจำวันจันทร์ที่ 29 กรกฎาคม 2562 ของ #ช่อง28 ติดตามผังรายการช่อง3 เพิ่มเติมที่ http://bit.ly/2ivQ6sP #Ch3Thailand #ผังรายการช่อง28 #ช่อง3,95,1,0,[]
150,1282973728458676_2314029998686372,1564355566,https://www.facebook.com/CH3Thailand/photos/a.1330600120362703/2314029835353055/?type=3,ตารางออกอากาศ ประจำวันจันทร์ที่ 29 กรกฎาคม 2562 ของ #ช่อง13 ติดตามผังรายการช่อง3 เพิ่มเติมที่ http://bit.ly/2ivQ6sP #Ch3Thailand #ผังรายการช่อง13 #ช่อง3,111,1,1,"[{'id': 'Y29tbWVudDoyMzE0MDI5OTk4Njg2MzcyXzIzMTQ1ODg2NzE5NjM4Mzg=', 'time': 1564385661, 'message': 'ิืื', 'like': 0}]"
151,1282973728458676_2313532425402796,1564330964,https://www.facebook.com/CH3Thailand/videos/638507583224634/,"""ไอ้หมาลั่นปล่อยกูเดี๋ยวนี้"" ติดตาม #แก้วกลางดงep2 ดูสดตอนนี้ทางทีวี #ช่อง33 ดูออนไลน์ คลิก www.ch3thailand.com/live/33 หรือดูผ่านแอปพลิเคชัน Ch3Thailand",1619,47,31,"[{'id': 'Y29tbWVudDoyMzEzNTMyNDI1NDAyNzk2XzIzMTQxMDUyODUzNDU1MTA=', 'time': 1564359047, 'message': 'เรื่องนี้ตลก ชอบ เพลงประกอบของน่ารัก555ฟังสนุกๆทำให้น่าดูมากขึ้น', 'like': 1}, {'id': 'Y29tbWVudDoyMzEzNTMyNDI1NDAyNzk2XzIzMjA0MTEyNjgwNDgyNDU=', 'time': 1564668473, 'message': 'ตอนเด็กๆ นั่งดูเรื่องนี้ สมัยนั้น คุณอรพรรณ พานทองเล่นเป็นนางเอก ซูโม่เป๊ปซี่เล่นเป็นฟ้าลั่น...555 ไม่ต้องถามนะ ว่าตอนนี้อายุเท่าไร', 'like': 0}]"
152,1282973728458676_2313475265408512,1564328682,https://www.facebook.com/CH3Thailand/videos/362041751144489/,"""ซ้อมไว้ก่อนเผื่อจะมีลูกดื้อ"" ติดตาม #แก้วกลางดงep2 ดูสดตอนนี้ทางทีวี #ช่อง33 ดูออนไลน์ คลิก www.ch3thailand.com/live/33 หรือดูผ่านแอปพลิเคชัน Ch3Thailand",440,11,14,"[{'id': 'Y29tbWVudDoyMzEzNDc1MjY1NDA4NTEyXzIzMTM1NTcyNzg3MzM2NDQ=', 'time': 1564331819, 'message': 'ศ-ส-อ บอกลาลครหลังข่าวช่อง3โคตรน่าเบื่อเลยแก้วกลางดงไม่มีนักแสดงคนไหนดึงดูดคนดูได้ตลกฝืดเรื่องเดิมเอามาทำใหม่', 'like': 10}, {'id': 'Y29tbWVudDoyMzEzNDc1MjY1NDA4NTEyXzIzMTM2ODI1NjIwNTQ0NDk=', 'time': 1564337398, 'message': 'นางเอกตีบทไม่แตก รับบทเป็นแนวเด็กฤทัยแรงเงา2 เหมาะสมแล้ว ฝีมือยังไม่ถึงขั้นระดับนางเอกหลังข่าว (ความเห็นส่วนตัวไม่ดราม่า)', 'like': 11}]"
153,1282973728458676_2313364038752968,1564324023,https://www.facebook.com/CH3Thailand/videos/353486965540822/,"ละครดังที่คุณคิดถึง ติดตามชมละครดังข้ามเวลา #ลิขิตกามเทพ นำแสดงโดย แอน ทองประสม, กฤษฎา พรเวโรจน์ ทุกวันจันทร์-ศุกร์ 08.00 น. ทาง #ช่อง33 #Ch3Thailand",374,11,7,"[{'id': 'Y29tbWVudDoyMzEzMzY0MDM4NzUyOTY4XzIzMTMzNzI0MDg3NTIxMzE=', 'time': 1564324415, 'message': 'แอดครับทำไมไม่รีรันมงกุฏดอกส้ม ดอกส้มสีทอง นางบาป สะใภ้ไร้ศักดินา ลมหวน ทับตะวัน ดงดอกเหมย กี่เพ้า รอยไหม บุญรอด คนของแผ่นดินเรื่องนี้เหมาะกับช่วงนี้มากครับ', 'like': 3}, {'id': 'Y29tbWVudDoyMzEzMzY0MDM4NzUyOTY4XzIzMTMzOTczMzU0MTYzMDU=', 'time': 1564325438, 'message': 'ต้องดูๆชอบทั้งคู่เลย', 'like': 0}]"
154,1282973728458676_2313034432119262,1564315200,https://www.facebook.com/CH3Thailand/posts/2313034432119262,“เมียวดี” กับ “ทรงเผ่า” ต้องจับมือกันหนีตายยกก๊วน สนุก มันส์ ฮาแน่นอน    https://www.ch3thailand.com/news/scoop/17248 คืนนี้ ติดตาม แก้วกลางดง เวลา 20.20 น. เปิดทีวี #ช่อง33 ดูสดไปพร้อมกันค่ะ #Ch3Thailand,605,7,13,"[{'id': 'Y29tbWVudDoyMzEzMDM0NDMyMTE5MjYyXzIzMTM3MDEwMTIwNTI2MDQ=', 'time': 1564338357, 'message': 'นางเอกตีบทไม่แตก รับบทเป็นแนวเด็กฤทัยแรงเงา2 เหมาะสมแล้ว ฝีมือยังไม่ถึงขั้นระดับนางเอกหลังข่าว (ความเห็นส่วนตัวไม่ดราม่า)', 'like': 6}, {'id': 'Y29tbWVudDoyMzEzMDM0NDMyMTE5MjYyXzIzMTM0OTc3NjIwNzI5Mjk=', 'time': 1564329590, 'message': 'นางเอก ภาษาตลก การแสดงต้องพัฒนาอีกเยอะ ละครเย็นน่าจะดีกว่า', 'like': 7}]"
155,1282973728458676_2313049238784448,1564311000,https://www.facebook.com/CH3Thailand/videos/3492763794074515/,นอกจากพวกล่าสัตว์แล้ว ก็ยังมาเจอขบวนขนยาเสพติดอีก ทรงเผ่ากับเมียวดีจะทำยังไง คืนนี้ ติดตาม แก้วกลางดง เวลา 20.15 น. เปิดทีวี #ช่อง33 ดูสดไปพร้อมกันค่ะ #Ch3Thailand,434,14,8,"[{'id': 'Y29tbWVudDoyMzEzMDQ5MjM4Nzg0NDQ4XzIzMTM0MDE4NDg3NDkxODc=', 'time': 1564325621, 'message': 'นางเอกพูดเหนือก็ไม่คล่อง', 'like': 4}, {'id': 'Y29tbWVudDoyMzEzMDQ5MjM4Nzg0NDQ4XzIzMTM0MDA1MTIwODI2NTQ=', 'time': 1564325575, 'message': 'ตอนแรกเฉยๆตอนนี้ชอบแหล่ะ สนุกดีเหมือนกันนะ', 'like': 0}]"
156,1282973728458676_2313017562120949,1564308722,https://www.facebook.com/CH3Thailand/videos/497217444167518/,นายกับเมียวดีและทุกคน จะจัดการพวกล่าสัตว์ป่าได้หรือไม่ ดูย้อนหลัง #แก้วกลางดงep1 ได้ที่นี่ https://www.ch3thailand.com/news/scoop/17245 #แก้วกลางดง #Ch3Thailand,1828,21,8,"[{'id': 'Y29tbWVudDoyMzEzMDE3NTYyMTIwOTQ5XzIzMTMwMjM0NDIxMjAzNjE=', 'time': 1564309043, 'message': 'คนเขียนบทได้แรงบันดาลใจ ซีนนี้จากอะไรน้า', 'like': 2}, {'id': 'Y29tbWVudDoyMzEzMDE3NTYyMTIwOTQ5XzIzMTQ0NTM0OTg2NDQwMjI=', 'time': 1564377429, 'message': 'คนอ้วนนั้นเสี่ยเปรมชัยหรือน่ะ...5555', 'like': 2}]"
157,1282973728458676_2312963752126330,1564305729,https://www.facebook.com/CH3Thailand/videos/2359534284264570/,เจอพวกคนเลวที่เข้ามาล่าสัตว์ในป่าจนได้ ดูย้อนหลัง #แก้วกลางดงep1 ได้ที่นี่ https://www.ch3thailand.com/news/scoop/17245 #แก้วกลางดง #Ch3Thailand,2487,42,15,"[{'id': 'Y29tbWVudDoyMzEyOTYzNzUyMTI2MzMwXzIzMTM0MDU0NTU0MTU0OTM=', 'time': 1564325757, 'message': 'ไม่ชอบฟังตอนนางเอกพูดเลย ขัด ๆ หู แล่วเหมือนตะโกน ไงไม่รู้', 'like': 6}, {'id': 'Y29tbWVudDoyMzEyOTYzNzUyMTI2MzMwXzIzMTQ4MzMwNDg2MDYwNjc=', 'time': 1564398544, 'message': 'ถ้านางเอกพูดแบบซ้องปีบและกาสะลองจะน่าฮักเน้อ ตะโกนมากไปเจ็บคอแทน', 'like': 1}]"
